Year,Mileage,Price,Model,Number of Doors,Color,Air Condition Type,Fuel Type,Horse Power,Location,Seller Location,Total Weight,Gear Shift
2014-12,142000 km,2990000,FORD Focus  1.0 GTDi EcoBoost Titanium,5,Ezüst,Digitális kétzónás klíma,Benzin,"92kW kW, 125LE",Deszk,Deszk,1825 KG,Manuális (6 fokozatú)
2014-12,142000 km,2990000,FORD Focus  1.0 GTDi EcoBoost Titanium,5,Ezüst,Digitális kétzónás klíma,Benzin,"92kW kW, 125LE",Deszk,Deszk,1825 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-05,128280 km,3799999,FORD Focus  1.5 TDCI Titanium,5,Fekete (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-06,126000 km,4050000,FORD Focus  1.5 EcoBoost Titanium X S S,5,Ezüst (metál),Digitális kétzónás klíma,Benzin,"134kW kW, 182LE",Úri,Úri,1990 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-08,185267 km,3470000,FORD Focus  2.0 TDCi Titanium,5,Fekete (metál),Manuális klíma,Dízel,"110kW kW, 150LE",Várpalota,Várpalota,2050 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2016-10,115750 km,3990000,FORD Focus  1.5 TDCI Trend,5,Sötétszürke,Automata klíma,Dízel,"88kW kW, 120LE",Győr,Győr,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-02,85000 km,3699000,FORD Focus  1.5 TDCI Technology,5,Ezüst,Manuális klíma,Dízel,"88kW kW, 120LE",Budapest,Budapest,1990 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
2017-03,119967 km,3990000,FORD Focus 1.5 TDCI Technology,5,Barna (metál),Digitális kétzónás klíma,Dízel,"88kW kW, 120LE",Szigetszentmiklós,Szigetszentmiklós,1975 KG,Manuális (6 fokozatú)
